"","Date","Bar","Open","High","Low","Close","Dir","Return"
"1000114",20100409,843,1.337625,1.33765,1.337375,1.337575,"Short",-0.0000373796841417479
"1000115",20100409,844,1.337575,1.337725,1.33755,1.33765,"Short",0.0000560716221520642
"1000116",20100409,845,1.33765,1.33795,1.33765,1.337925,"Short",0.000205584420438848
"1000117",20100409,846,1.337925,1.337925,1.337775,1.337925,"Short",0
"1000118",20100409,847,1.337925,1.337925,1.337725,1.337925,"Short",0
"1000119",20100409,848,1.337925,1.338175,1.337925,1.338125,"Short",0.000149485210306989
"1000120",20100409,849,1.338125,1.338325,1.338075,1.338325,"Short",0.00014946286781876
"1000121",20100409,850,1.338325,1.338375,1.338275,1.338275,"Short",-0.0000373601330019864
"1000122",20100409,851,1.338275,1.338425,1.33825,1.33825,"Short",-0.0000186807644170023
"1000123",20100409,852,1.33825,1.33825,1.337975,1.338025,"Short",-0.000168130020549165
"1000124",20100409,853,1.338025,1.33815,1.33795,1.33815,"Long",-0.0000934125471732846
"1000125",20100409,854,1.33815,1.33825,1.338075,1.338175,"Long",-0.0000186821604049857
"1000126",20100409,855,1.338175,1.338425,1.338175,1.338425,"Long",-0.000186786708257903
"1000127",20100409,856,1.338425,1.33865,1.338425,1.33865,"Short",0.000168108037431996
"1000128",20100409,857,1.33865,1.33875,1.338575,1.33865,"Short",0
"1000129",20100409,858,1.33865,1.338725,1.33845,1.338475,"Short",-0.000130728719231923
"1000130",20100409,859,1.338475,1.338575,1.33825,1.33825,"Short",-0.000168101757597371
"1000131",20100409,900,1.33825,1.338375,1.33825,1.338325,"Long",-0.0000560401995031455
"1000132",20100409,901,1.338325,1.33845,1.338325,1.33835,"Long",-0.0000186797175626269
"1000133",20100409,902,1.33835,1.338475,1.33835,1.33835,"Long",0
"1000134",20100409,903,1.33835,1.338475,1.33835,1.338425,"Short",0.0000560391526880467
"1000135",20100409,904,1.338425,1.338625,1.33835,1.338575,"Short",0.000112072024954775
"1000136",20100409,905,1.338575,1.338575,1.338275,1.338275,"Short",-0.000224118932446794
"1000137",20100409,906,1.338275,1.338275,1.338075,1.338075,"Long",0.000149468452814827
"1000138",20100409,907,1.338075,1.338225,1.338075,1.338175,"Long",-0.0000747286416201087
"1000139",20100409,908,1.338175,1.338175,1.33805,1.338075,"Long",0.0000747342264073307
"1000140",20100409,909,1.338075,1.338125,1.338075,1.338075,"Long",0
"1000141",20100409,910,1.338075,1.33815,1.33775,1.33775,"Short",-0.000242886235823783
"1000142",20100409,911,1.33775,1.33785,1.337575,1.33785,"Long",-0.0000747467952311462
"1000143",20100409,912,1.33785,1.33785,1.337625,1.337625,"Long",0.00016820857863745
"1000144",20100409,913,1.337625,1.337775,1.337375,1.337375,"Long",0.000186933358257844
"1000145",20100409,914,1.337375,1.337375,1.337075,1.33735,"Long",0.0000186936852730712
"1000146",20100409,915,1.33735,1.33735,1.336925,1.33715,"Long",0.000149571850577705
"1000147",20100409,916,1.33715,1.337175,1.336975,1.337075,"Long",0.000056092590168874
"1000148",20100409,917,1.337075,1.33745,1.336975,1.33745,"Long",-0.000280384313432288
"1000149",20100409,918,1.33745,1.33795,1.337275,1.33795,"Short",0.000373845751242996
"1000150",20100409,919,1.33795,1.338025,1.337875,1.337975,"Short",0.0000186853021412921
"1000151",20100409,920,1.337975,1.337975,1.337475,1.33765,"Short",-0.000242904389095393
"1000152",20100409,921,1.33765,1.337825,1.337575,1.337675,"Short",0.0000186894927671227
"1000153",20100409,922,1.337675,1.338125,1.337475,1.337575,"Long",0.0000747621628693636
"1000154",20100409,923,1.337575,1.337575,1.33705,1.337075,"Long",0.00037395060112555
"1000155",20100409,924,1.337075,1.337275,1.33665,1.33665,"Long",0.000317959076796558
"1000156",20100409,925,1.33665,1.337025,1.336625,1.336975,"Long",-0.00024308607116822
"1000157",20100409,926,1.336975,1.337175,1.336875,1.337075,"Long",-0.00007479012022511
"1000158",20100409,927,1.337075,1.33725,1.336975,1.33725,"Long",-0.000130865582351869
"1000159",20100409,928,1.33725,1.337425,1.336875,1.336875,"Short",-0.000280426247896814
"1000160",20100409,929,1.336875,1.33755,1.33665,1.33755,"Long",-0.000504654031624972
"1000161",20100409,930,1.33755,1.33835,1.337475,1.338225,"Short",0.000504654031624972
"1000162",20100409,931,1.338225,1.33835,1.337975,1.33815,"Short",-0.0000560443871546618
"1000163",20100409,932,1.33815,1.339075,1.338125,1.33905,"Short",0.000672570339648113
"1000164",20100409,933,1.33905,1.33915,1.338775,1.339025,"Short",-0.0000186699525784428
"1000165",20100409,934,1.339025,1.339725,1.338975,1.339475,"Short",0.000336065420735282
"1000166",20100409,935,1.339475,1.339675,1.339275,1.33935,"Short",-0.0000933201440862508
"1000167",20100409,936,1.33935,1.341125,1.339275,1.341125,"Long",-0.00132351570509823
"1000168",20100409,937,1.341125,1.341275,1.340575,1.341025,"Short",-0.0000745642650759541
"1000169",20100409,938,1.341025,1.343025,1.34095,1.342675,"Short",0.00123040211778315
"1000170",20100409,939,1.342675,1.342675,1.341725,1.341775,"Short",-0.000670303684808403
"1000171",20100409,940,1.341775,1.342425,1.341625,1.34215,"Long",-0.00027940245129085
"1000172",20100409,941,1.34215,1.34325,1.342125,1.342525,"Short",0.00027940245129085
"1000173",20100409,942,1.342525,1.342575,1.34205,1.34235,"Long",0.000130368383804549
"1000174",20100409,943,1.34235,1.34355,1.34235,1.34345,"Short",0.000819458412485642
"1000175",20100409,944,1.34345,1.343675,1.342875,1.342925,"Short",-0.000390784919423952
"1000176",20100409,945,1.342925,1.343725,1.342725,1.34365,"Long",-0.000539575038142438
"1000177",20100409,946,1.34365,1.343825,1.342975,1.34315,"Short",-0.000372120715960216
"1000178",20100409,947,1.34315,1.343175,1.34285,1.34285,"Long",0.000223405443645952
"1000179",20100409,948,1.34285,1.342875,1.342525,1.342825,"Short",-0.0000186171203039534
"1000180",20100409,949,1.342825,1.342825,1.34245,1.342475,"Long",0.000260712489990391
"1000181",20100409,950,1.342475,1.343825,1.342475,1.343175,"Long",-0.000521153237664432
"1000182",20100409,951,1.343175,1.34415,1.343075,1.343625,"Short",0.000335027081355789
"1000183",20100409,952,1.343625,1.343925,1.343225,1.343425,"Short",-0.000148851055912161
"1000184",20100409,953,1.343425,1.34345,1.34315,1.343225,"Short",-0.000148873215847703
"1000185",20100409,954,1.343225,1.343575,1.343025,1.343425,"Short",0.000148895382382103
"1000186",20100409,955,1.343425,1.343425,1.342925,1.342925,"Short",-0.000372183039619009
"1000187",20100409,956,1.342925,1.34305,1.34285,1.342925,"Long",0
"1000188",20100409,957,1.342925,1.34365,1.342925,1.34365,"Long",-0.000539575038142438
"1000189",20100409,958,1.34365,1.344375,1.343625,1.344025,"Short",0.000279090536970204
"1000190",20100409,959,1.344025,1.34415,1.34375,1.343825,"Short",-0.000148806755826698
"1000191",20100409,1000,1.343825,1.34455,1.343775,1.34405,"Short",0.00016743251539443
"1000192",20100409,1001,1.34405,1.344775,1.34405,1.344375,"Short",0.000241806480413772
"1000193",20100409,1002,1.344375,1.344525,1.344075,1.344175,"Short",-0.00014876801487695
"1000194",20100409,1003,1.344175,1.34525,1.344075,1.344475,"Short",0.000223185225138236
"1000195",20100409,1004,1.344475,1.34455,1.34425,1.34425,"Short",-0.000167351568456194
"1000196",20100409,1005,1.34425,1.344825,1.344175,1.34455,"Long",-0.000223122977947988
"1000197",20100409,1006,1.34455,1.345225,1.344525,1.34505,"Short",0.000371871629913478
"1000198",20100409,1007,1.34505,1.345875,1.345025,1.345775,"Short",0.00053901341957538
"1000199",20100409,1008,1.345775,1.346075,1.345475,1.345675,"Short",-0.0000743066262933915
"1000200",20100409,1009,1.345675,1.346975,1.345625,1.34675,"Short",0.000798855592918006
"1000201",20100409,1010,1.34675,1.34675,1.346325,1.346425,"Short",-0.00024132170038976
"1000202",20100409,1011,1.346425,1.347275,1.346375,1.34685,"Short",0.000315650704643868
"1000203",20100409,1012,1.34685,1.34685,1.34635,1.34635,"Short",-0.000371236589078343
"1000204",20100409,1013,1.34635,1.346525,1.34615,1.34625,"Long",0.0000742804085422388
"1000205",20100409,1014,1.34625,1.346525,1.346025,1.346025,"Short",-0.000167130919219996
"1000206",20100409,1015,1.346025,1.346375,1.345975,1.346325,"Long",-0.000222828811765337
"1000207",20100409,1016,1.346325,1.346525,1.34605,1.34605,"Short",-0.000204259744118267
"1000208",20100409,1017,1.34605,1.346175,1.346025,1.346175,"Long",-0.0000928556836963476
"1000209",20100409,1018,1.346175,1.346475,1.346125,1.34625,"Short",0.0000557134102178745
"1000210",20100409,1019,1.34625,1.34625,1.34575,1.345825,"Long",0.00031579142904902
"1000211",20100409,1020,1.345825,1.345925,1.34575,1.345775,"Long",0.0000371533131467783
"1000212",20100409,1021,1.345775,1.346275,1.345675,1.345775,"Long",0
"1000213",20100409,1022,1.345775,1.345825,1.345625,1.345775,"Long",0
"1000214",20100409,1023,1.345775,1.345775,1.34555,1.345575,"Long",0.000148635341768373
"1000215",20100409,1024,1.345575,1.34575,1.34545,1.34575,"Long",-0.000130039011703538
"1000216",20100409,1025,1.34575,1.345775,1.345575,1.34575,"Short",0
"1000217",20100409,1026,1.34575,1.34575,1.34555,1.34565,"Long",0.0000743135287779058
"1000218",20100409,1027,1.34565,1.34575,1.34535,1.345375,"Short",-0.000204362204139282
"1000219",20100409,1028,1.345375,1.345425,1.341425,1.341425,"Short",-0.00293598439096899
"1000220",20100409,1029,1.341425,1.344325,1.34125,1.343825,"Long",-0.00178594683087452
"1000221",20100409,1030,1.343825,1.34505,1.34335,1.34395,"Short",0.0000930180641079982
"1000222",20100409,1031,1.34395,1.34515,1.343925,1.344475,"Long",-0.000390486993064288
"1000223",20100409,1032,1.344475,1.34455,1.34385,1.343925,"Short",-0.000409081611781588
"1000224",20100409,1033,1.343925,1.344025,1.343225,1.343225,"Long",0.000521133838336947
"1000225",20100409,1034,1.343225,1.34345,1.342775,1.343075,"Long",0.000111684008711258
"1000226",20100409,1035,1.343075,1.343375,1.34305,1.34325,"Long",-0.000130281034803675
"1000227",20100409,1036,1.34325,1.343575,1.34305,1.343575,"Long",-0.000241891967325909
"1000228",20100409,1037,1.343575,1.344275,1.34355,1.344025,"Short",0.000334927339374476
"1000229",20100409,1038,1.344025,1.344025,1.343575,1.343975,"Short",-0.0000372016889567571
"1000230",20100409,1039,1.343975,1.344125,1.34365,1.344125,"Short",0.000111609218921553
"1000231",20100409,1040,1.344125,1.344125,1.34375,1.343825,"Short",-0.000223193527387681
"1000232",20100409,1041,1.343825,1.34445,1.34345,1.34445,"Long",-0.000464874112090353
"1000233",20100409,1042,1.34445,1.34485,1.34445,1.34455,"Short",0.0000743798579344632
"1000234",20100409,1043,1.34455,1.34485,1.34445,1.344775,"Short",0.000167342233461115
"1000235",20100409,1044,1.344775,1.345125,1.344775,1.345025,"Short",0.000185904705247987
"1000236",20100409,1045,1.345025,1.345225,1.34475,1.345175,"Short",0.00011152209066753
"1000237",20100409,1046,1.345175,1.345275,1.344775,1.344825,"Short",-0.000260189194714496
"1000238",20100409,1047,1.344825,1.344875,1.344575,1.34485,"Long",-0.0000185894337659693
"1000239",20100409,1048,1.34485,1.34485,1.344475,1.34455,"Short",-0.00022307320519031
"1000240",20100409,1049,1.34455,1.34475,1.344525,1.344725,"Long",-0.000130138132331916
"1000241",20100409,1050,1.344725,1.344825,1.34425,1.34435,"Short",-0.000278867426425488
"1000242",20100409,1051,1.34435,1.34485,1.34425,1.344775,"Long",-0.000316037998921842
"1000243",20100409,1052,1.344775,1.345475,1.344775,1.345175,"Short",0.000297447528396911
"1000244",20100409,1053,1.345175,1.34545,1.344625,1.344925,"Short",-0.000185849424796092
"1000245",20100409,1054,1.344925,1.345375,1.34475,1.34525,"Short",0.000241649162592807
"1000246",20100409,1055,1.34525,1.34535,1.344925,1.345025,"Short",-0.000167255157034114
"1000247",20100409,1056,1.345025,1.345025,1.343725,1.344175,"Long",0.000632358137891285
"1000248",20100409,1057,1.344175,1.344225,1.343825,1.344075,"Long",0.0000744006100849945
"1000249",20100409,1058,1.344075,1.344125,1.343675,1.344075,"Long",0
"1000250",20100409,1059,1.344075,1.34455,1.343675,1.34455,"Long",-0.000353278048417689
"1000251",20100409,1100,1.34455,1.344675,1.34445,1.344625,"Short",0.0000557807444870382
"1000252",20100409,1101,1.344625,1.344975,1.344625,1.34475,"Short",0.0000929627219484471
"1000253",20100409,1102,1.34475,1.34475,1.344625,1.344625,"Short",-0.0000929540806840905
"1000254",20100409,1103,1.344625,1.344925,1.344525,1.344775,"Long",-0.000111542823148924
"1000255",20100409,1104,1.344775,1.34485,1.34445,1.344575,"Short",-0.000148723764198455
"1000256",20100409,1105,1.344575,1.344725,1.344425,1.344525,"Long",0.0000371878544468162
"1000257",20100409,1106,1.344525,1.344525,1.344275,1.34435,"Short",-0.000130157490563609
"1000258",20100409,1107,1.34435,1.34445,1.34425,1.34425,"Long",0.0000743909243072263
"1000259",20100409,1108,1.34425,1.344325,1.344075,1.344075,"Long",0.000130201067648782
"1000260",20100409,1109,1.344075,1.344625,1.344075,1.34455,"Long",-0.000353278048417689
"1000261",20100409,1110,1.34455,1.344725,1.34435,1.344525,"Short",-0.0000185935814956244
"1000262",20100409,1111,1.344525,1.344625,1.344425,1.344575,"Short",0.0000371878544468162
"1000263",20100409,1112,1.344575,1.34505,1.344575,1.34495,"Short",0.000278898536712355
"1000264",20100409,1113,1.34495,1.345575,1.34495,1.34545,"Short",0.000371761032008584
"1000265",20100409,1114,1.34545,1.34555,1.345275,1.34555,"Short",0.0000743245754208547
"1000266",20100409,1115,1.34555,1.345825,1.345525,1.34575,"Short",0.000148638103377785
"1000267",20100409,1116,1.34575,1.34685,1.34565,1.346725,"Short",0.000724503065205237
"1000268",20100409,1117,1.346725,1.347225,1.34665,1.34705,"Short",0.000241326180177936
"1000269",20100409,1118,1.34705,1.34735,1.346775,1.347025,"Short",-0.0000185590735311709
"1000270",20100409,1119,1.347025,1.34775,1.346975,1.34745,"Short",0.000315510105603177
"1000271",20100409,1120,1.34745,1.347725,1.347225,1.34745,"Short",0
"1000272",20100409,1121,1.34745,1.34875,1.34745,1.34845,"Long",-0.000741592198449991
"1000273",20100409,1122,1.34845,1.34855,1.348175,1.348425,"Short",-0.0000185398049612086
"1000274",20100409,1123,1.348425,1.348925,1.348125,1.348925,"Short",0.000370802973839809
"1000275",20100409,1124,1.348925,1.349075,1.34875,1.34875,"Short",-0.000129732935485691
"1000276",20100409,1125,1.34875,1.348775,1.348475,1.34875,"Short",0
"1000277",20100409,1126,1.34875,1.34875,1.34805,1.34805,"Short",-0.000518999073215884
"1000278",20100409,1127,1.34805,1.348125,1.34795,1.34795,"Long",0.0000741867279943536
"1000279",20100409,1128,1.34795,1.34795,1.34775,1.347825,"Long",0.0000927420102757633
"1000280",20100409,1129,1.347825,1.34815,1.347675,1.348125,"Long",-0.000222531293463119
"1000281",20100409,1130,1.348125,1.34875,1.34805,1.34875,"Long",-0.000463392029656998
"1000282",20100409,1131,1.34875,1.349125,1.348675,1.348675,"Short",-0.0000556070435587212
"1000283",20100409,1132,1.348675,1.34885,1.34865,1.348725,"Short",0.0000370734239159794
"1000284",20100409,1133,1.348725,1.348825,1.348525,1.34855,"Short",-0.00012975217334893
"1000285",20100409,1134,1.34855,1.348775,1.34855,1.34875,"Long",-0.000148285449490252
"1000286",20100409,1135,1.34875,1.34885,1.348275,1.348275,"Short",-0.000352177942539391
"1000287",20100409,1136,1.348275,1.348525,1.348275,1.348525,"Long",-0.00018538773845504
"1000288",20100409,1137,1.348525,1.348875,1.348525,1.348825,"Short",0.00022246528614595
"1000289",20100409,1138,1.348825,1.34885,1.34855,1.348625,"Long",0.000148299193623118
"1000290",20100409,1139,1.348625,1.348725,1.348475,1.348525,"Short",-0.0000741495968115592
"1000291",20100409,1140,1.348525,1.348625,1.348275,1.348275,"Short",-0.00018538773845504
"1000292",20100409,1141,1.348275,1.348375,1.34815,1.34815,"Long",0.0000927196528575683
"1000293",20100409,1142,1.34815,1.34825,1.347925,1.34805,"Long",0.0000741812247320122
"1000294",20100409,1143,1.34805,1.34825,1.34805,1.34815,"Long",-0.0000741757222860876
"1000295",20100409,1144,1.34815,1.348175,1.34795,1.347975,"Long",0.000129824366178925
"1000296",20100409,1145,1.347975,1.348075,1.34795,1.348075,"Long",-0.000074179849043999
"1000297",20100409,1146,1.348075,1.34815,1.347675,1.34775,"Short",-0.000241084509392956
"1000298",20100409,1147,1.34775,1.347875,1.34765,1.347875,"Long",-0.0000927385699711997
"1000299",20100409,1148,1.347875,1.34805,1.34755,1.34775,"Short",-0.0000927385699711997
"1000300",20100409,1149,1.34775,1.34775,1.34725,1.34735,"Long",0.000296879058893351
"1000301",20100409,1150,1.34735,1.347425,1.34725,1.347425,"Long",-0.0000556617251424363
"1000302",20100409,1151,1.347425,1.347425,1.346775,1.34685,"Long",0.000426922077439947
"1000303",20100409,1152,1.34685,1.347025,1.346825,1.346875,"Long",-0.0000185614849187502
"1000304",20100409,1153,1.346875,1.346975,1.346775,1.34685,"Long",0.0000185618294538677
"1000305",20100409,1154,1.34685,1.346975,1.34685,1.346975,"Long",-0.0000928005345310275
"1000306",20100409,1155,1.346975,1.34735,1.34675,1.34725,"Short",0.000204161175968392
"1000307",20100409,1156,1.34725,1.347325,1.34695,1.347025,"Short",-0.000167006865837923
"1000308",20100409,1157,1.347025,1.347075,1.346775,1.34685,"Short",-0.000129915925836428
"1000309",20100409,1158,1.34685,1.34695,1.346825,1.34685,"Long",0
"1000310",20100409,1159,1.34685,1.34685,1.346625,1.34675,"Long",0.0000742528308893344
"1000311",20100409,1200,1.34675,1.346775,1.34665,1.34675,"Long",0
"1000312",20100409,1201,1.34675,1.346975,1.34675,1.346925,"Long",-0.00012992557120852
"1000313",20100409,1202,1.346925,1.346975,1.346925,1.34695,"Short",0.0000185607958870492
"1000314",20100409,1203,1.34695,1.34695,1.346775,1.346825,"Short",-0.0000928022569510025
"1000315",20100409,1204,1.346825,1.34685,1.34665,1.346675,"Short",-0.00011137304401082
"1000316",20100409,1205,1.346675,1.346825,1.34665,1.34675,"Long",-0.0000556896231667535
"1000317",20100409,1206,1.34675,1.34705,1.34675,1.34705,"Long",-0.000222708882372732
"1000318",20100409,1207,1.34705,1.347125,1.346875,1.34695,"Short",-0.0000742362941241891
"1000319",20100409,1208,1.34695,1.34715,1.34685,1.34715,"Short",0.000148483611121406
"1000320",20100409,1209,1.34715,1.347175,1.347125,1.347125,"Short",-0.0000185576958766015
"1000321",20100409,1210,1.347125,1.347175,1.347125,1.34715,"Long",-0.0000185576958766015
"1000322",20100409,1211,1.34715,1.347525,1.34715,1.347525,"Short",0.00027836543814721
"1000323",20100409,1212,1.347525,1.34765,1.34745,1.347625,"Short",0.0000742101259716807
"1000324",20100409,1213,1.347625,1.347675,1.347275,1.34735,"Short",-0.000204062702903274
"1000325",20100409,1214,1.34735,1.347475,1.34725,1.347275,"Short",-0.0000556648235425444
"1000326",20100409,1215,1.347275,1.347375,1.347225,1.347325,"Long",-0.0000371105709462123
"1000327",20100409,1216,1.347325,1.34735,1.34725,1.347325,"Long",0
"1000328",20100409,1217,1.347325,1.34765,1.347325,1.347575,"Long",-0.000185518431256042
"1000329",20100409,1218,1.347575,1.347575,1.34735,1.34745,"Short",-0.0000927592156280212
"1000330",20100409,1219,1.34745,1.34745,1.34735,1.34735,"Short",-0.0000742142565586767
"1000331",20100409,1220,1.34735,1.34735,1.34725,1.34725,"Short",-0.0000742197647233376
"1000332",20100409,1221,1.34725,1.347625,1.34725,1.347625,"Long",-0.000278267322140814
"1000333",20100409,1222,1.347625,1.34775,1.347575,1.34775,"Short",0.000092755774046883
"1000334",20100409,1223,1.34775,1.34775,1.34775,1.34775,"Short",0
"1000335",20100409,1224,1.34775,1.34815,1.34765,1.34815,"Short",0.000296790947876057
"1000336",20100409,1225,1.34815,1.34815,1.347625,1.34785,"Short",-0.000222527166858263
"1000337",20100409,1226,1.34785,1.348325,1.34775,1.348125,"Long",-0.0002039870190079
"1000338",20100409,1227,1.348125,1.348125,1.34795,1.348075,"Short",-0.0000370885489106021
"1000339",20100409,1228,1.348075,1.348175,1.34795,1.347975,"Long",0.0000741853521022192
"1000340",20100409,1229,1.347975,1.347975,1.34765,1.34765,"Short",-0.000241102394332171
"1000341",20100409,1230,1.34765,1.347725,1.347575,1.34765,"Long",0
"1000342",20100409,1231,1.34765,1.34765,1.34745,1.347525,"Long",0.0000927626574645596
"1000343",20100409,1232,1.347525,1.34755,1.347275,1.347275,"Long",0.000185559740958664
"1000344",20100409,1233,1.347275,1.347425,1.34725,1.34735,"Long",-0.0000556648235425444
"1000345",20100409,1234,1.34735,1.34735,1.347075,1.347075,"Long",0.000204146020080564
"1000346",20100409,1235,1.347075,1.347325,1.347075,1.347325,"Long",-0.000185552854730732
"1000347",20100409,1236,1.347325,1.347475,1.347325,1.34735,"Short",0.0000185552854730238
"1000348",20100409,1237,1.34735,1.347475,1.34735,1.347475,"Long",-0.0000927660995565266
"1000349",20100409,1238,1.347475,1.347525,1.347375,1.347375,"Short",-0.0000742128796452543
"1000350",20100409,1239,1.347375,1.347375,1.346875,1.34695,"Short",-0.000315428147323423
"1000351",20100409,1240,1.34695,1.34725,1.34695,1.347075,"Long",-0.0000927936454911053
"1000352",20100409,1241,1.347075,1.34715,1.346975,1.34715,"Long",-0.000055673087629475
"1000353",20100409,1242,1.34715,1.34725,1.347125,1.34725,"Long",-0.0000742252737056886
"1000354",20100409,1243,1.34725,1.34725,1.34715,1.347175,"Short",-0.0000556689552793077
"1000355",20100409,1244,1.347175,1.347225,1.34715,1.34715,"Short",-0.0000185573514947514
"1000356",20100409,1245,1.34715,1.34715,1.346975,1.34705,"Short",-0.0000742307835059117
"1000357",20100409,1246,1.34705,1.34705,1.346925,1.34695,"Long",0.0000742418055607031
"1000358",20100409,1247,1.34695,1.34705,1.346825,1.346925,"Long",0.0000185607958870492
"1000359",20100409,1248,1.346925,1.34715,1.34685,1.34705,"Long",-0.00009279536765536
"1000360",20100409,1249,1.34705,1.34715,1.34705,1.34715,"Long",-0.0000742307835059117
"1000361",20100409,1250,1.34715,1.34715,1.34695,1.34695,"Short",-0.000148461567011823
"1000362",20100409,1251,1.34695,1.347025,1.34685,1.34685,"Short",-0.0000742418055607031
"1000363",20100409,1252,1.34685,1.346875,1.34685,1.346875,"Long",-0.0000185614849187502
"1000364",20100409,1253,1.346875,1.346875,1.346775,1.34685,"Long",0.0000185618294538677
"1000365",20100409,1254,1.34685,1.34685,1.34675,1.34675,"Long",0.0000742528308893344
"1000366",20100409,1255,1.34675,1.346925,1.34675,1.346875,"Long",-0.0000928074245940809
"1000367",20100409,1256,1.346875,1.346925,1.346825,1.346925,"Short",0.0000371229698375005
"1000368",20100409,1257,1.346925,1.346925,1.34685,1.34685,"Short",-0.0000556823876606531
"1000369",20100409,1258,1.34685,1.34685,1.346675,1.346725,"Short",-0.0000928091472696683
"1000370",20100409,1259,1.346725,1.346725,1.346525,1.3466,"Long",0.0000928263775433913
"1000371",20100409,1300,1.3466,1.34685,1.34655,1.346825,"Long",-0.000167059566016312
"1000372",20100409,1301,1.346825,1.34725,1.346775,1.34715,"Long",-0.000241250046394337
"1000373",20100409,1302,1.34715,1.34735,1.34715,1.34725,"Short",0.0000742307835059117
"1000374",20100409,1303,1.34725,1.34725,1.347075,1.34715,"Short",-0.0000742252737056886
"1000375",20100409,1304,1.34715,1.34715,1.34695,1.34695,"Short",-0.000148461567011823
"1000376",20100409,1305,1.34695,1.34695,1.346775,1.346825,"Long",0.0000928108700092089
"1000377",20100409,1306,1.346825,1.34685,1.346675,1.34685,"Long",-0.0000185618294540326
"1000378",20100409,1307,1.34685,1.34695,1.34675,1.34675,"Long",0.0000742528308893344
"1000379",20100409,1308,1.34675,1.34685,1.34665,1.34685,"Long",-0.0000742473178158006
"1000380",20100409,1309,1.34685,1.346875,1.34675,1.34675,"Short",-0.0000742473178158006
"1000381",20100409,1310,1.34675,1.346775,1.346675,1.34675,"Long",0
"1000382",20100409,1311,1.34675,1.34675,1.34665,1.34665,"Short",-0.0000742528308891695
"1000383",20100409,1312,1.34665,1.34665,1.346625,1.34665,"Long",0
"1000384",20100409,1313,1.34665,1.34675,1.346625,1.34675,"Long",-0.0000742528308891695
"1000385",20100409,1314,1.34675,1.34685,1.34675,1.34685,"Long",-0.0000742473178158006
"1000386",20100409,1315,1.34685,1.346925,1.346775,1.346775,"Short",-0.000055685488361768
"1000387",20100409,1316,1.346775,1.34685,1.34675,1.34675,"Short",-0.0000185628631361317
"1000388",20100409,1317,1.34675,1.34685,1.34675,1.34685,"Short",0.0000742528308893344
"1000389",20100409,1318,1.34685,1.34685,1.34685,1.34685,"Short",0
"1000390",20100409,1319,1.34685,1.347375,1.34685,1.347325,"Long",-0.000352550423988275
"1000391",20100409,1320,1.347325,1.34735,1.34725,1.34725,"Short",-0.0000556658564192361
"1000392",20100409,1321,1.34725,1.34725,1.34705,1.34705,"Short",-0.000148450547411377
"1000393",20100409,1322,1.34705,1.34705,1.34705,1.34705,"Short",0
"1000394",20100409,1323,1.34705,1.34705,1.34705,1.34705,"Long",0
"1000395",20100409,1324,1.34705,1.34725,1.346975,1.34725,"Long",-0.000148450547411377
"1000396",20100409,1325,1.34725,1.34735,1.34725,1.34735,"Short",0.0000742252737056886
"1000397",20100409,1326,1.34735,1.347375,1.34715,1.347175,"Short",-0.000129884588265882
"1000398",20100409,1327,1.347175,1.347175,1.34715,1.347175,"Short",0
"1000399",20100409,1328,1.347175,1.34735,1.347175,1.34725,"Long",-0.0000556689552793077
"1000400",20100409,1329,1.34725,1.34755,1.34725,1.34745,"Long",-0.000148428513117353
"1000401",20100409,1330,1.34745,1.34745,1.34735,1.34745,"Short",0
"1000402",20100409,1331,1.34745,1.34745,1.34735,1.34735,"Short",-0.0000742142565586767
"1000403",20100409,1332,1.34735,1.34735,1.347275,1.347275,"Short",-0.0000556648235425444
"1000404",20100409,1333,1.347275,1.347425,1.347275,1.347325,"Long",-0.0000371105709462123
"1000405",20100409,1334,1.347325,1.347325,1.34725,1.34725,"Long",0.0000556689552793077
"1000406",20100409,1335,1.34725,1.347275,1.34705,1.347125,"Long",0.0000927902013548504
"1000407",20100409,1336,1.347125,1.347225,1.34705,1.347075,"Long",0.0000371174581963762
"1000408",20100409,1337,1.347075,1.347275,1.347075,1.34725,"Long",-0.000129894228984996
"1000409",20100409,1338,1.34725,1.347425,1.34725,1.34735,"Long",-0.0000742197647233376
"1000410",20100409,1339,1.34735,1.34735,1.347325,1.34735,"Short",0
"1000411",20100409,1340,1.34735,1.34735,1.34725,1.34725,"Short",-0.0000742197647233376
"1000412",20100409,1341,1.34725,1.34725,1.347225,1.347225,"Short",-0.0000185563184265458
"1000413",20100409,1342,1.347225,1.34725,1.347175,1.34725,"Long",-0.0000185563184265458
"1000414",20100409,1343,1.34725,1.34725,1.34715,1.34725,"Long",0
"1000415",20100409,1344,1.34725,1.347425,1.347225,1.34735,"Long",-0.0000742197647233376
"1000416",20100409,1345,1.34735,1.34735,1.34725,1.347275,"Short",-0.0000556648235425444
"1000417",20100409,1346,1.347275,1.34735,1.347275,1.34735,"Long",-0.0000556648235425444
"1000418",20100409,1347,1.34735,1.34735,1.34735,1.34735,"Short",0
"1000419",20100409,1348,1.34735,1.347425,1.34735,1.34735,"Long",0
"1000420",20100409,1349,1.34735,1.34735,1.34725,1.34725,"Short",-0.0000742197647233376
"1000421",20100409,1350,1.34725,1.34725,1.347225,1.347225,"Long",0.0000185566627698891
"1000422",20100409,1351,1.347225,1.347275,1.34705,1.3472,"Long",0.0000185570071258475
"1000423",20100409,1352,1.3472,1.34725,1.347125,1.347125,"Long",0.0000556741208128772
